"id","woonplaats","gemeente","provincie","latitude","longitude"
4587,"Niezijl","Westerkwartier","Groningen",53.2667159,6.3468783
4589,"Grijpskerk","Westerkwartier","Groningen",53.2636135,6.306376
4590,"Pieterzijl","Westerkwartier","Groningen",53.280892,6.2693964
4591,"Visvliet","Westerkwartier","Groningen",53.2663232,6.2507037
4592,"Burum","Noardeast-Fryslân","Friesland",53.2733128,6.2299369
4593,"Warfstermolen","Noardeast-Fryslân","Friesland",53.2955171,6.2329561
4594,"Munnekezijl","Noardeast-Fryslân","Friesland",53.3039412,6.2715022
4595,"Grootegast","Westerkwartier","Groningen",53.2138154,6.278294
4597,"Sebaldeburen","Westerkwartier","Groningen",53.2206552,6.3094299
4598,"Doezum","Westerkwartier","Groningen",53.1999099,6.2485292
4599,"Kornhorn","Westerkwartier","Groningen",53.1811895,6.2425921
4600,"Opende","Westerkwartier","Groningen",53.1743619,6.1983669
4601,"Lutjegast","Westerkwartier","Groningen",53.234684,6.2574597
4602,"Stroobos","Achtkarspelen","Friesland",53.2387472,6.2185404
4604,"Gerkesklooster","Achtkarspelen","Friesland",53.2411194,6.2074842
4605,"Kommerzijl","Westerkwartier","Groningen",53.2968455,6.309849
4607,"Oldehove","Westerkwartier","Groningen",53.3037688,6.3962634
4608,"Niehove","Westerkwartier","Groningen",53.2899865,6.3666981
4609,"Lauwerzijl","Westerkwartier","Groningen",53.3112927,6.2968599
4610,"Saaksum","Westerkwartier","Groningen",53.3135125,6.4181432
4611,"Ezinge","Het Hogeland","Groningen",53.3109973,6.4398085
4612,"Feerwerd","Het Hogeland","Groningen",53.306512,6.4660335
4613,"Garnwerd","Het Hogeland","Groningen",53.3041279,6.4927435
4614,"Appingedam","Eemsdelta","Groningen",53.3204059,6.8574009
4618,"Krewerd","Eemsdelta","Groningen",53.3546854,6.8483261
4619,"Holwierde","Eemsdelta","Groningen",53.3582111,6.8715636
4620,"Bierum","Eemsdelta","Groningen",53.3812415,6.8600041
4621,"Losdorp","Eemsdelta","Groningen",53.3753644,6.8355789
4622,"Godlinze","Eemsdelta","Groningen",53.372001,6.8132272
4624,"Oosterwijtwerd","Eemsdelta","Groningen",53.3375213,6.8146678
4625,"Leermens","Eemsdelta","Groningen",53.3460884,6.7976523
4626,"Eenum","Eemsdelta","Groningen",53.3394215,6.7798369
4627,"Zeerijp","Eemsdelta","Groningen",53.3479644,6.7621522
4628,"'t Zandt","Eemsdelta","Groningen",53.3661197,6.7744058
4630,"Garrelsweer","Eemsdelta","Groningen",53.3110984,6.7695588
4631,"Loppersum","Eemsdelta","Groningen",53.3321749,6.7479874
4632,"Stedum","Eemsdelta","Groningen",53.3223306,6.6932859
4633,"Westeremden","Eemsdelta","Groningen",53.3433579,6.7114019
4634,"Garsthuizen","Eemsdelta","Groningen",53.3685301,6.7128526
4635,"Startenhuizen","Het Hogeland","Groningen",53.3678436,6.7099167
4637,"Delfzijl","Eemsdelta","Groningen",53.3321461,6.9235065
4642,"Farmsum","Eemsdelta","Groningen",53.3230048,6.92796
4643,"Meedhuizen","Eemsdelta","Groningen",53.287555,6.9113476
4644,"Tjuchem","Midden-Groningen","Groningen",53.2797996,6.8784014
4645,"'t Waar","Oldambt","Groningen",53.2238038,6.9411429
4646,"Nieuw-Scheemda","Oldambt","Groningen",53.209444,6.942778
4647,"Nieuwolda","Oldambt","Groningen",53.2448575,6.9745486
4648,"Wagenborgen","Eemsdelta","Groningen",53.256161,6.9305903
4649,"Woldendorp","Eemsdelta","Groningen",53.273195,7.0297912
4650,"Termunten","Eemsdelta","Groningen",53.2969035,7.0461427
4651,"Termunterzijl","Eemsdelta","Groningen",53.3,7.033333
4652,"Borgsweer","Eemsdelta","Groningen",53.297626,7.0137074
4655,"Baflo","Het Hogeland","Groningen",53.3626014,6.514347
4656,"Tinallinge","Het Hogeland","Groningen",53.3572921,6.535116
4657,"Rasquert","Het Hogeland","Groningen",53.3683436,6.5172017
4658,"Den Andel","Het Hogeland","Groningen",53.3929082,6.5088277
4659,"Saaxumhuizen","Het Hogeland","Groningen",53.3803878,6.4828482
4660,"Onderdendam","Het Hogeland","Groningen",53.334958,6.5888657
4661,"Mensingeweer","Het Hogeland","Groningen",53.3516434,6.4648158
4662,"Schouwerzijl","Het Hogeland","Groningen",53.3320492,6.4502452
4663,"Warfhuizen","Het Hogeland","Groningen",53.3424905,6.4255934
4664,"Wehe-Den Hoorn","Het Hogeland","Groningen",53.3606579,6.4174547
4665,"Leens","Het Hogeland","Groningen",53.3592831,6.3788203
4666,"Zuurdijk","Het Hogeland","Groningen",53.3376067,6.3770336
4667,"Eenrum","Het Hogeland","Groningen",53.3646973,6.4610716
4668,"Pieterburen","Het Hogeland","Groningen",53.4007222,6.4538674
4669,"Westernieland","Het Hogeland","Groningen",53.4012414,6.483094
4670,"Ulrum","Het Hogeland","Groningen",53.3598514,6.3285821
4673,"Houwerzijl","Het Hogeland","Groningen",53.3358028,6.3412882
4674,"Zoutkamp","Het Hogeland","Groningen",53.3380226,6.3031143
4675,"Vierhuizen","Het Hogeland","Groningen",53.3602891,6.2912261
4676,"Lauwersoog","Het Hogeland","Groningen",53.4053662,6.2120483
4677,"Kloosterburen","Het Hogeland","Groningen",53.3873598,6.3912951
4678,"Hornhuizen","Het Hogeland","Groningen",53.3883106,6.3597681
4679,"Eemshaven","Het Hogeland","Groningen",53.4475,6.801389
4680,"Uithuizen","Het Hogeland","Groningen",53.4084022,6.673905
4682,"Uithuizermeeden","Het Hogeland","Groningen",53.4143783,6.7255617
4683,"Roodeschool","Het Hogeland","Groningen",53.4202348,6.7641787
4684,"Oudeschip","Het Hogeland","Groningen",53.430506,6.8233997
4685,"Oosternieland","Het Hogeland","Groningen",53.4012414,6.7552403
4686,"Oldenzijl","Het Hogeland","Groningen",53.3937428,6.7163208
4687,"Zijldijk","Eemsdelta","Groningen",53.3939695,6.7570084
4688,"Usquert","Het Hogeland","Groningen",53.4034398,6.6120412
4689,"Warffum","Het Hogeland","Groningen",53.393408,6.5592591
4690,"Middelstum","Eemsdelta","Groningen",53.3354802,6.6692011
4692,"Huizinge","Eemsdelta","Groningen",53.3452057,6.6736326
4693,"Westerwijtwerd","Eemsdelta","Groningen",53.3339842,6.6445489
4694,"Toornwerd","Eemsdelta","Groningen",53.3538973,6.6359236
4695,"Kantens","Het Hogeland","Groningen",53.3654395,6.6337947
4696,"Eppenhuizen","Het Hogeland","Groningen",53.3812944,6.6968944
4697,"Zandeweer","Het Hogeland","Groningen",53.3875127,6.6811208
4699,"Stitswerd","Het Hogeland","Groningen",53.3608768,6.5992932
